worker_key,image_id,image_path,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_z_m,distance_class_3
2person-garage_001483#1,2person-garage_001483,images/2person-garage_001483.png,1,266.34906,352.781342,327.667053,553.40863,5.628906,3-6
2person-garage_001493#1,2person-garage_001493,images/2person-garage_001493.png,1,366.326935,368.97464,450.854645,558.757568,5.996094,3-6
2person-garage_001508#1,2person-garage_001508,images/2person-garage_001508.png,1,413.651672,368.958435,480.370544,587.038757,5.222656,3-6
2person-garage_001515#1,2person-garage_001515,images/2person-garage_001515.png,1,371.253326,361.267365,480.012756,595.024902,4.701172,3-6
2person-garage_001529#1,2person-garage_001529,images/2person-garage_001529.png,1,344.495544,358.183746,494.943054,700.6073,3.255859,3-6
2person-garage_001535#1,2person-garage_001535,images/2person-garage_001535.png,1,279.243286,317.664825,475.923828,719.494873,2.638672,<3
2person-garage_001544#1,2person-garage_001544,images/2person-garage_001544.png,1,329.818726,303.425476,551.664185,719.472107,1.805664,<3
2person-garage_001558#1,2person-garage_001558,images/2person-garage_001558.png,1,331.100464,305.515961,642.171997,719.466431,1.259766,<3
2person-garage_001560#1,2person-garage_001560,images/2person-garage_001560.png,1,300.034576,301.083252,590.1026,719.310852,1.375,<3
2person-garage_001572#1,2person-garage_001572,images/2person-garage_001572.png,1,349.450745,307.320099,521.20459,719.450562,2.548828,<3
2person-garage_001580#1,2person-garage_001580,images/2person-garage_001580.png,1,520.726929,315.564453,620.782715,640.056519,3.382812,3-6
2person-garage_001597#1,2person-garage_001597,images/2person-garage_001597.png,1,14.360424,336.215515,151.307663,654.005859,3.71875,3-6
2person-garage_001604#1,2person-garage_001604,images/2person-garage_001604.png,1,207.405945,287.836945,335.502136,584.765869,4.320312,3-6
2person-garage_001610#1,2person-garage_001610,images/2person-garage_001610.png,1,335.825226,284.749939,454.547882,585.60376,4.117188,3-6
2person-garage_001629#1,2person-garage_001629,images/2person-garage_001629.png,1,299.963959,308.116882,517.297119,719.658569,2.232422,<3
2person-garage_001633#1,2person-garage_001633,images/2person-garage_001633.png,1,286.434601,266.869781,513.291687,718.695374,1.799805,<3
2person-garage_001642#1,2person-garage_001642,images/2person-garage_001642.png,1,533.089783,179.526413,825.516541,719.216736,0.855957,<3
2person-garage_001656#1,2person-garage_001656,images/2person-garage_001656.png,1,794.787781,200.18985,959.371765,718.333374,0.862793,<3
2person-garage_001661#1,2person-garage_001661,images/2person-garage_001661.png,1,527.507629,273.427673,759.272095,719.209534,1.322266,<3
2person-garage_001661#2,2person-garage_001661,images/2person-garage_001661.png,2,756.570923,388.870239,929.471008,703.104858,3.583984,3-6
2person-garage_001673#1,2person-garage_001673,images/2person-garage_001673.png,1,446.046295,322.685394,579.670166,595.389954,4.138672,3-6
2person-garage_001673#2,2person-garage_001673,images/2person-garage_001673.png,2,680.647217,264.104004,845.959045,719.724609,2.060547,<3
2person-garage_001681#1,2person-garage_001681,images/2person-garage_001681.png,1,316.449951,321.063538,406.988007,615.461609,3.728516,3-6
2person-garage_001681#2,2person-garage_001681,images/2person-garage_001681.png,2,730.698792,273.55722,959.447388,719.197937,2.125,<3
2person-garage_001696#1,2person-garage_001696,images/2person-garage_001696.png,1,251.552124,307.172485,430.211243,719.761841,2.521484,<3
2person-garage_001700#1,2person-garage_001700,images/2person-garage_001700.png,1,267.650757,276.966797,472.338501,719.227661,2.263672,<3
2person-garage_001710#1,2person-garage_001710,images/2person-garage_001710.png,1,301.624207,290.940857,482.450043,719.701904,2.279297,<3
2person-garage_001728#1,2person-garage_001728,images/2person-garage_001728.png,1,564.727295,322.018585,659.271057,581.066345,4.144531,3-6
2person-garage_001728#2,2person-garage_001728,images/2person-garage_001728.png,2,804.557922,256.489349,959.890686,718.493408,1.588867,<3
2person-garage_001730#1,2person-garage_001730,images/2person-garage_001730.png,1,528.902222,300.534241,612.289368,551.336731,4.300781,3-6
2person-garage_001730#2,2person-garage_001730,images/2person-garage_001730.png,2,642.567444,238.333115,893.561096,719.264343,1.74707,<3
2person-garage_001747#1,2person-garage_001747,images/2person-garage_001747.png,1,349.144531,288.515503,511.789337,718.961304,2.759766,<3
2person-garage_001747#2,2person-garage_001747,images/2person-garage_001747.png,2,543.794861,345.900024,645.988037,651.212646,3.883789,3-6
2person-garage_001755#1,2person-garage_001755,images/2person-garage_001755.png,1,292.408386,292.194305,478.802521,719.04364,2.691406,<3
2person-garage_001755#2,2person-garage_001755,images/2person-garage_001755.png,2,643.961975,350.621521,798.899048,719.570435,2.810547,<3
2person-garage_001764#1,2person-garage_001764,images/2person-garage_001764.png,1,199.829727,288.973938,394.184265,718.646912,2.345703,<3
2person-garage_001764#2,2person-garage_001764,images/2person-garage_001764.png,2,734.008728,332.157257,959.646484,719.126831,1.547852,<3
2person-garage_001775#1,2person-garage_001775,images/2person-garage_001775.png,1,163.210968,263.421478,360.863983,718.635376,2.150391,<3
2person-garage_001775#2,2person-garage_001775,images/2person-garage_001775.png,2,602.5672,314.046387,799.277527,719.384583,1.203125,<3
2person-garage_001787#1,2person-garage_001787,images/2person-garage_001787.png,1,210.996155,324.165894,369.886139,719.323242,2.605469,<3
2person-garage_001787#2,2person-garage_001787,images/2person-garage_001787.png,2,514.792969,364.545227,690.377747,719.549744,2.378906,<3
2person-garage_001794#1,2person-garage_001794,images/2person-garage_001794.png,1,243.858124,347.764618,373.212433,719.05011,3.251953,3-6
2person-garage_001794#2,2person-garage_001794,images/2person-garage_001794.png,2,534.315247,381.990021,656.841248,719.487305,3.337891,3-6
2person-garage_001806#1,2person-garage_001806,images/2person-garage_001806.png,1,390.202789,348.17746,471.328583,621.840271,4.595703,3-6
2person-garage_001806#2,2person-garage_001806,images/2person-garage_001806.png,2,609.517334,384.940063,695.783264,623.731567,4.740234,3-6
2person-garage_001818#1,2person-garage_001818,images/2person-garage_001818.png,1,346.594788,336.146179,437.117462,569.20282,5.296875,3-6
2person-garage_001818#2,2person-garage_001818,images/2person-garage_001818.png,2,602.754822,359.312347,671.427979,562.423645,5.707031,3-6
2person-garage_001820#1,2person-garage_001820,images/2person-garage_001820.png,1,345.446503,351.093567,444.711914,582.723816,5.363281,3-6
2person-garage_001820#2,2person-garage_001820,images/2person-garage_001820.png,2,625.761367,377.266876,712.799086,581.794128,5.386719,3-6
2person-garage_001830#1,2person-garage_001830,images/2person-garage_001830.png,1,406.240479,315.079834,468.439667,561.429993,5.699219,3-6
2person-garage_001830#2,2person-garage_001830,images/2person-garage_001830.png,2,755.533997,384.726013,837.706421,596.91925,5.181641,3-6
2person-garage_001848#1,2person-garage_001848,images/2person-garage_001848.png,1,440.944244,326.364166,501.444672,537.024231,5.878906,3-6
2person-garage_001848#2,2person-garage_001848,images/2person-garage_001848.png,2,820.677979,364.025024,904.171509,576.170105,5.136719,3-6
2person-garage_001856#1,2person-garage_001856,images/2person-garage_001856.png,1,381.877625,351.930603,474.406219,565.266235,5.84375,3-6
2person-garage_001856#2,2person-garage_001856,images/2person-garage_001856.png,2,703.060791,387.796234,799.411377,604.750854,5.148438,3-6
2person-garage_001868#1,2person-garage_001868,images/2person-garage_001868.png,1,342.644775,320.813843,426.980988,531.67627,5.861328,3-6
2person-garage_001868#2,2person-garage_001868,images/2person-garage_001868.png,2,545.534424,345.65387,661.298218,602.160645,4.347656,3-6
2person-garage_001870#1,2person-garage_001870,images/2person-garage_001870.png,1,353.850922,327.530273,435.138062,542.111389,5.566406,3-6
2person-garage_001870#2,2person-garage_001870,images/2person-garage_001870.png,2,546.830017,351.539246,639.819214,625.995117,4.109375,3-6
2person-garage_001880#1,2person-garage_001880,images/2person-garage_001880.png,1,374.40448,327.110138,458.536499,540.765625,5.761719,3-6
2person-garage_001880#2,2person-garage_001880,images/2person-garage_001880.png,2,426.671844,336.784576,594.361084,668.952759,3.289062,3-6
2person-garage_001898#1,2person-garage_001898,images/2person-garage_001898.png,1,206.834702,309.921478,379.314636,718.932739,2.458984,<3
2person-garage_001898#2,2person-garage_001898,images/2person-garage_001898.png,2,480.922211,321.322906,563.908875,550.657349,5.515625,3-6
2person-garage_001904#1,2person-garage_001904,images/2person-garage_001904.png,1,145.833603,308.739075,325.038849,719.327698,2.646484,<3
2person-garage_001904#2,2person-garage_001904,images/2person-garage_001904.png,2,528.49939,330.471161,605.488098,553.998718,5.449219,3-6
2person-garage_001917#1,2person-garage_001917,images/2person-garage_001917.png,1,202.374249,287.889893,308.525235,626.781921,3.365234,3-6
2person-garage_001917#2,2person-garage_001917,images/2person-garage_001917.png,2,565.171828,297.056946,655.50801,511.352966,5.535156,3-6
2person-garage_001926#1,2person-garage_001926,images/2person-garage_001926.png,1,206.898331,290.834015,313.959167,539.916931,4.46875,3-6
2person-garage_001926#2,2person-garage_001926,images/2person-garage_001926.png,2,535.834534,295.136536,608.557068,478.456421,6.570312,>6
2person-garage_001938#1,2person-garage_001938,images/2person-garage_001938.png,1,312.40625,321.208435,369.800385,504.251312,5.972656,3-6
2person-garage_001938#2,2person-garage_001938,images/2person-garage_001938.png,2,547.719238,324.657043,619.72345,497.111664,7.140625,>6
2person-garage_001943#1,2person-garage_001943,images/2person-garage_001943.png,1,396.169586,339.796326,443.948578,508.922791,6.5625,>6
2person-garage_001943#2,2person-garage_001943,images/2person-garage_001943.png,2,605.619324,345.358521,670.502014,508.631653,7.271484,>6
2person-garage_001952#1,2person-garage_001952,images/2person-garage_001952.png,1,398.247284,324.942169,469.037598,486.571106,7.179688,>6
2person-garage_001952#2,2person-garage_001952,images/2person-garage_001952.png,2,541.753601,329.999359,603.124146,491.326263,7.355469,>6
2person-garage_001968#1,2person-garage_001968,images/2person-garage_001968.png,1,463.827026,360.074799,518.074951,520.621643,6.773438,>6
2person-garage_001968#2,2person-garage_001968,images/2person-garage_001968.png,2,547.480042,360.217163,602.0755,511.656738,7.804688,>6
2person-garage_001977#1,2person-garage_001977,images/2person-garage_001977.png,1,462.457306,381.697632,515.312073,553.02655,6.623047,>6
2person-garage_001977#2,2person-garage_001977,images/2person-garage_001977.png,2,512.756714,374.553802,575.301331,532.558716,6.808594,>6
2person-garage_001982#1,2person-garage_001982,images/2person-garage_001982.png,1,451.293365,402.277954,508.363129,580.68512,6.628906,>6
2person-garage_001982#2,2person-garage_001982,images/2person-garage_001982.png,2,504.481659,390.723267,557.082336,555.046875,7.933594,>6
2person-garage_001992#1,2person-garage_001992,images/2person-garage_001992.png,1,460.267365,371.859741,517.498596,556.350403,6.308594,>6
2person-garage_001992#2,2person-garage_001992,images/2person-garage_001992.png,2,500.313263,367.922058,545.890373,526.004824,6.613281,>6
2person-garage_002004#1,2person-garage_002004,images/2person-garage_002004.png,1,461.268036,366.713287,527.44043,574.844666,6.027344,>6
2person-garage_002015#1,2person-garage_002015,images/2person-garage_002015.png,1,406.543762,378.215302,458.733673,535.150635,8.007812,>6
2person-garage_002015#2,2person-garage_002015,images/2person-garage_002015.png,2,443.124847,388.96347,510.847321,613.130249,5.375,3-6
2person-garage_002028#1,2person-garage_002028,images/2person-garage_002028.png,1,377.839172,367.271179,435.854309,531.447754,7.519531,>6
2person-garage_002028#2,2person-garage_002028,images/2person-garage_002028.png,2,471.913147,384.592255,545.813599,646.174255,4.726562,3-6
2person-garage_002032#1,2person-garage_002032,images/2person-garage_002032.png,1,396.091949,368.631866,453.411926,531.983337,7.582031,>6
2person-garage_002032#2,2person-garage_002032,images/2person-garage_002032.png,2,498.596649,377.119476,606.060791,646.433838,4.570312,3-6
2person-garage_002046#1,2person-garage_002046,images/2person-garage_002046.png,1,380.73999,369.526337,446.639099,566.554504,6.332031,>6
2person-garage_002046#2,2person-garage_002046,images/2person-garage_002046.png,2,463.925018,383.688934,585.262146,719.778992,3.302734,3-6
2person-garage_002052#1,2person-garage_002052,images/2person-garage_002052.png,1,348.788635,351.603546,423.180634,571.329102,5.544922,3-6
2person-garage_002052#2,2person-garage_002052,images/2person-garage_002052.png,2,445.549896,360.737823,570.964417,719.937622,2.748047,<3
2person-garage_002065#1,2person-garage_002065,images/2person-garage_002065.png,1,319.545807,323.475952,432.528564,646.015015,3.919922,3-6
2person-garage_002065#2,2person-garage_002065,images/2person-garage_002065.png,2,813.609558,338.130432,959.269958,719.272339,1.06543,<3
2person-garage_002072#1,2person-garage_002072,images/2person-garage_002072.png,1,337.435883,326.13913,527.537842,718.511597,2.859375,<3
2person-garage_002087#1,2person-garage_002087,images/2person-garage_002087.png,1,608.378784,152.52182,959.187805,719.012146,0.753418,<3
2person-garage_002109#1,2person-garage_002109,images/2person-garage_002109.png,1,408.203613,364.758362,575.565308,676.98999,3.616211,3-6
2person-garage_002115#1,2person-garage_002115,images/2person-garage_002115.png,1,372.750977,364.061554,514.662109,653.518616,3.894531,3-6
2person-garage_002122#1,2person-garage_002122,images/2person-garage_002122.png,1,378.740784,337.775238,480.573517,605.629211,4.285156,3-6
2person-garage_002139#1,2person-garage_002139,images/2person-garage_002139.png,1,407.315826,322.510193,497.969055,553.484558,4.830078,3-6
2person-garage_002143#1,2person-garage_002143,images/2person-garage_002143.png,1,415.023468,328.645599,513.106445,550.484802,5.066406,3-6
2person-garage_002150#1,2person-garage_002150,images/2person-garage_002150.png,1,504.891266,337.048981,599.265991,552.935303,5.390625,3-6
2person-garage_002167#1,2person-garage_002167,images/2person-garage_002167.png,1,545.018982,327.165588,617.849182,514.001282,6.171875,>6
2person-garage_002175#1,2person-garage_002175,images/2person-garage_002175.png,1,660.885315,345.885712,731.800964,524.687927,6.410156,>6
2person-garage_002181#1,2person-garage_002181,images/2person-garage_002181.png,1,609.13147,351.344788,666.835144,508.446808,7.255859,>6
2person-garage_002194#1,2person-garage_002194,images/2person-garage_002194.png,1,604.697266,375.342865,661.508667,501.351471,8.769531,>6
2person-garage_002200#1,2person-garage_002200,images/2person-garage_002200.png,1,528.992126,340.471283,580.032959,455.334076,8.515625,>6
2person-garage_002218#1,2person-garage_002218,images/2person-garage_002218.png,1,461.656036,371.163086,511.322296,478.353058,10.121094,>6
2person-garage_002224#1,2person-garage_002224,images/2person-garage_002224.png,1,468.328217,379.827606,512.183044,501.079865,8.773438,>6
