recording,loc,frame_id,time_sec,person_rank,person_count,bbox,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,yolo_conf,dist_conf2,dist_conf1,gt_distance_m,band,has_conf2,conf2_pixel_count,conf1_pixel_count,conf2_vs_conf1_abs_diff_m,divergence_flag,sharpness,vest,hard_hat,occlusion,orientation,lateral
Garage2,Garage,1476,24.60954724997282,1,1,"31.37,385.63,246.64,719.64",31.37482452392578,385.631103515625,246.63954162597656,719.6412353515625,71900.59653888177,0.8884151577949524,2.9140625,2.130859375,2.9140625,<3,True,937,1480,0.783203125,True,641.9009607830801,,,,,
Garage2,Garage,1704,28.411010999931023,1,1,"337.28,404.83,415.38,639.50",337.277099609375,404.8279724121094,415.38385009765625,639.5007934570312,18329.53147973679,0.8439168930053711,5.15625,5.16015625,5.15625,>5,True,379,431,0.00390625,False,1303.1525333509844,,,,,
Garage2,Garage,1728,28.81116491695866,1,1,"453.93,399.64,531.24,614.76",453.9324645996094,399.6396484375,531.2393188476562,614.7578735351562,16630.11327372305,0.884777307510376,6.02734375,6.05078125,6.02734375,>5,True,168,341,0.0234375,False,766.7212047350929,,,,,
Garage2,Garage,1764,29.411395832896233,1,1,"593.38,412.90,654.61,576.27",593.3820190429688,412.896728515625,654.6055297851562,576.2683715820312,10002.185544244945,0.8107496500015259,7.171875,7.1796875,7.171875,>5,True,82,166,0.0078125,False,1287.7489284004553,,,,,
Garage2,Garage,1824,30.411780582973734,1,1,"741.13,413.34,795.93,540.67",741.1265258789062,413.3357849121094,795.9298095703125,540.6697998046875,6978.322141723707,0.7612518668174744,,10.29296875,10.29296875,>5,False,0,2,,False,1190.7490346558627,,,,,
Garage2,Garage,2256,37.61454858304933,1,1,"623.60,412.81,683.13,541.79",623.59814453125,412.80596923828125,683.1303100585938,541.787109375,7678.526584524661,0.7738640904426575,,15.625,15.625,>5,False,0,11,,False,1605.6235431558289,,,,,
Garage2,Garage,2916,48.61877245805226,1,1,"458.78,409.34,515.29,532.33",458.775146484375,409.3395080566406,515.2894287109375,532.325927734375,6950.48923170194,0.8149808645248413,,12.4609375,12.4609375,>5,False,0,14,,False,2170.414249035048,,,,,
Garage2,Garage,3000,50.01930983294733,1,1,"545.00,405.11,595.02,562.99",545.00244140625,405.10894775390625,595.0189819335938,562.9898681640625,7896.657454188913,0.8558268547058105,7.828125,7.83203125,7.828125,>5,True,52,198,0.00390625,False,2912.9771688147503,,,,,
Garage2,Garage,3060,51.019693417008966,1,1,"618.81,407.65,682.80,597.78",618.8109741210938,407.6492614746094,682.7953491210938,597.7799072265625,12165.390536785126,0.8544387817382812,7.3046875,6.48046875,7.3046875,>5,True,9,229,0.82421875,True,2428.767733483378,,,,,
Garage2,Garage,3408,56.82191716693342,1,1,"804.50,405.35,894.92,541.87",804.500244140625,405.3538818359375,894.9239501953125,541.8659057617188,12343.92312439531,0.7704542279243469,,16.6484375,16.6484375,>5,False,0,4,,False,2317.0048886709105,,,,,
Garage2,Garage,3504,58.42253000009805,1,1,"534.02,404.39,656.53,657.73",534.0185546875,404.392822265625,656.5255126953125,657.728515625,31035.385148257017,0.9010696411132812,4.90234375,4.94140625,4.90234375,3-5,True,365,587,0.0390625,False,1010.4329686196221,,,,,
Garage2,Garage,3576,59.62298945803195,1,1,"340.69,398.42,415.11,640.18",340.69384765625,398.4222106933594,415.11407470703125,640.18408203125,17991.973357187584,0.8492405414581299,4.8984375,4.91015625,4.8984375,3-5,True,286,391,0.01171875,False,1709.0886210447597,,,,,
Garage2,Garage,3600,60.0231426670216,1,1,"258.43,402.64,381.42,648.27",258.4340515136719,402.63702392578125,381.41552734375,648.2722778320312,30208.586041286588,0.8642690777778625,5.04296875,5.0703125,5.04296875,>5,True,312,530,0.02734375,False,1857.9232696444678,,,,,
Garage2,Garage,3756,62.62413829192519,1,2,"213.42,402.23,279.79,702.84",213.4208221435547,402.23052978515625,279.79290771484375,702.84228515625,19952.22915122565,0.672082781791687,,4.7734375,4.7734375,3-5,False,0,214,,False,1923.787872012485,,,,,
Garage2,Garage,3756,62.62413829192519,2,2,"216.14,400.44,282.52,570.70",216.14227294921875,400.4435119628906,282.515625,570.697021484375,11300.29612535052,0.28774112462997437,,4.029296875,4.029296875,3-5,False,0,36,,False,2517.7438164548753,,,,,
Garage2,Garage,3780,63.02429141709581,1,1,"235.58,397.65,359.09,704.61",235.58482360839844,397.65447998046875,359.0877685546875,704.6134033203125,37910.33101001289,0.8920010328292847,4.05078125,4.07421875,4.05078125,3-5,True,451,762,0.0234375,False,1629.6974446793724,,,,,
Garage2,Garage,3804,63.42444458301179,1,1,"291.34,396.25,406.34,716.31",291.335205078125,396.2510986328125,406.33953857421875,716.310302734375,36808.19544699043,0.8738831281661987,3.8359375,3.85546875,3.8359375,3-5,True,597,859,0.01953125,False,1648.9710180265624,,,,,
Garage2,Garage,3840,64.0246743329335,1,1,"370.38,390.36,493.98,719.56",370.381103515625,390.35723876953125,493.98095703125,719.5645751953125,40689.97855849564,0.9143031239509583,3.38671875,3.396484375,3.38671875,3-5,True,671,940,0.009765625,False,1320.28526918449,,,,,
Garage2,Garage,3864,64.4248274168931,1,1,"417.22,390.27,579.24,719.47",417.22137451171875,390.27337646484375,579.24462890625,719.4746704101562,53338.26499591023,0.9335553050041199,3.02734375,3.033203125,3.02734375,3-5,True,1068,1214,0.005859375,False,1026.4104617351823,,,,,
Garage2,Garage,3900,65.02505712490529,1,1,"476.02,383.51,663.29,719.37",476.0167236328125,383.50689697265625,663.2949829101562,719.37255859375,62900.3364594318,0.9388440251350403,2.375,2.375,2.375,<3,True,1387,1459,0.0,False,1487.2104621276578,,,,,
Garage2,Garage,3924,65.42521029198542,1,1,"528.47,383.47,746.83,719.35",528.4710693359375,383.4712829589844,746.8345947265625,719.3511962890625,73343.92198265344,0.9324249625205994,1.9169921875,1.9248046875,1.9169921875,<3,True,1119,1597,0.0078125,False,835.6863854931526,,,,,
Garage2,Garage,3948,65.82536333310418,1,1,"569.93,385.18,913.69,719.40",569.9302368164062,385.1792907714844,913.69189453125,719.399169921875,114891.97969799303,0.9257251024246216,1.4755859375,1.4912109375,1.4755859375,<3,True,1269,2205,0.015625,False,866.9026219586078,,,,,
Garage2,Garage,3972,66.22551645804197,1,1,"690.32,356.88,959.34,719.03",690.3185424804688,356.8840026855469,959.33642578125,719.0302734375,97423.82320296206,0.9297531843185425,1.1171875,1.1123046875,1.1171875,<3,True,387,1292,0.0048828125,False,496.82305314867074,,,,,
Garage3,Garage,36,0.6002341671846807,1,1,"0.26,359.38,75.31,719.06",0.2629280090332031,359.3790283203125,75.31295776367188,719.059326171875,26994.017055917066,0.8636334538459778,,2.970703125,2.970703125,<3,False,0,124,,False,807.7029271436112,,,,,
Garage3,Garage,60,1.0003901252057403,1,4,"4.18,367.25,148.61,719.39",4.175708770751953,367.2513427734375,148.60787963867188,719.394775390625,50860.84042978147,0.7920361757278442,,1.8701171875,1.8701171875,<3,False,0,453,,False,872.8963480197449,,,,,
Garage3,Garage,60,1.0003901252057403,2,4,"834.37,384.85,959.49,719.90",834.36767578125,384.84759521484375,959.48876953125,719.8958129882812,41921.59946680069,0.8027509450912476,,,,,False,0,0,,False,1296.7854710814368,,,,,
Garage3,Garage,60,1.0003901252057403,3,4,"918.35,388.52,959.72,709.23",918.3505859375,388.51873779296875,959.7171630859375,709.225830078125,13266.554675064981,0.2544068396091461,,,,,False,0,0,,False,880.2414807811296,,,,,
Garage3,Garage,60,1.0003901252057403,4,4,"914.49,498.45,959.71,719.31",914.4948120117188,498.4492492675781,959.7149047851562,719.3106689453125,9987.373887900263,0.6224992275238037,,,,,False,0,0,,False,961.6454129274883,,,,,
Garage3,Garage,96,1.6006238751579076,1,2,"127.13,378.74,293.08,719.26",127.13351440429688,378.7408752441406,293.08209228515625,719.2578735351562,56508.311610653065,0.8966205716133118,2.193359375,2.1953125,2.193359375,<3,True,1195,1383,0.001953125,False,697.5318810239725,,,,,
Garage3,Garage,96,1.6006238751579076,2,2,"756.49,389.36,918.45,719.49",756.4901123046875,389.3638000488281,918.4503173828125,719.4933471679688,53467.849153764546,0.9091624021530151,2.349609375,2.3515625,2.349609375,<3,True,1070,1215,0.001953125,False,782.6409251035741,,,,,
Garage3,Garage,132,2.2008575000800192,1,2,"214.43,383.26,408.68,718.87",214.4257049560547,383.26287841796875,408.6783142089844,718.8654174804688,65191.668884798884,0.937455952167511,2.59375,2.595703125,2.59375,<3,True,1353,1433,0.001953125,False,1374.83295403933,,,,,
Garage3,Garage,132,2.2008575000800192,2,2,"660.31,393.27,813.98,719.58",660.3129272460938,393.267822265625,813.9841918945312,719.583740234375,50145.3797891736,0.917106568813324,3.0625,3.064453125,3.0625,3-5,True,770,1165,0.001953125,False,1085.5506355064874,,,,,
Garage3,Garage,156,2.6010130420327187,1,2,"306.44,384.45,430.03,719.28",306.4420166015625,384.445556640625,430.0250244140625,719.2823486328125,41380.137880682945,0.9099153876304626,2.853515625,2.857421875,2.853515625,<3,True,929,1024,0.00390625,False,1117.419094249433,,,,,
Garage3,Garage,156,2.6010130420327187,2,2,"647.35,399.64,764.53,719.44",647.3545532226562,399.6385803222656,764.5269775390625,719.4410400390625,37472.02950736694,0.9123848080635071,3.599609375,3.634765625,3.599609375,3-5,True,309,917,0.03515625,False,1273.836679239456,,,,,
Garage3,Garage,180,3.001168749993667,1,2,"363.96,384.63,490.43,719.46",363.9603576660156,384.625244140625,490.4337158203125,719.4577026367188,42347.38544506021,0.8991492986679077,3.138671875,3.1484375,3.138671875,3-5,True,820,1014,0.009765625,False,959.0121808598101,,,,,
Garage3,Garage,180,3.001168749993667,2,2,"624.23,396.08,745.14,709.95",624.2272338867188,396.08203125,745.1444091796875,709.9513549804688,37952.192036602646,0.899092435836792,4.14453125,4.203125,4.14453125,3-5,True,432,863,0.05859375,False,1487.69845714727,,,,,
Garage3,Garage,204,3.4013241671491414,1,2,"402.87,389.20,543.23,719.54",402.8711242675781,389.1976318359375,543.228271484375,719.5372314453125,46365.52381391078,0.9087360501289368,3.443359375,3.4453125,3.443359375,3-5,True,861,1056,0.001953125,False,887.638597581304,,,,,
Garage3,Garage,204,3.4013241671491414,2,2,"613.55,395.23,728.22,670.90",613.5501708984375,395.2283935546875,728.2218017578125,670.8958740234375,31611.239560246468,0.897819995880127,4.60546875,4.625,4.60546875,3-5,True,342,692,0.01953125,False,1722.18516336749,,,,,
Garage3,Garage,240,4.001557417213917,1,2,"471.51,393.98,590.86,719.72",471.5058288574219,393.98089599609375,590.8609619140625,719.722412109375,38878.92199777253,0.9097589254379272,3.927734375,3.94140625,3.927734375,3-5,True,758,901,0.013671875,False,733.6637602105656,,,,,
Garage3,Garage,240,4.001557417213917,2,2,"659.26,405.85,762.88,639.92",659.2567138671875,405.851806640625,762.884521484375,639.9230346679688,24256.288186736405,0.8872049450874329,5.7734375,5.34765625,5.7734375,>5,True,3,319,0.42578125,False,1050.3135100741051,,,,,
Garage3,Garage,264,4.401712750084698,1,2,"499.49,394.84,633.18,705.25",499.4891357421875,394.838623046875,633.1808471679688,705.2529907226562,41499.828065726906,0.9251390099525452,4.14453125,4.1484375,4.14453125,3-5,True,695,858,0.00390625,False,1321.7381939264337,,,,,
Garage3,Garage,264,4.401712750084698,2,2,"716.83,403.82,815.89,629.29",716.83056640625,403.8163146972656,815.89208984375,629.2930908203125,22336.07294252515,0.8941302299499512,5.544921875,5.56640625,5.544921875,>5,True,78,343,0.021484375,False,913.8258046439869,,,,,
Garage3,Garage,288,4.8018680000677705,1,2,"528.80,394.79,621.62,676.74",528.7978515625,394.7911376953125,621.6224365234375,676.7426147460938,26172.028836362064,0.871548056602478,4.55859375,4.58203125,4.55859375,3-5,True,359,591,0.0234375,False,1763.2783282290732,,,,,
Garage3,Garage,288,4.8018680000677705,2,2,"794.58,405.89,852.28,623.18",794.580322265625,405.89208984375,852.2772216796875,623.1831665039062,12537.021393634379,0.7980555891990662,,7.033203125,7.033203125,>5,False,0,2,,False,1639.02434432132,,,,,
Garage3,Garage,312,5.202023416990414,1,1,"548.84,396.85,638.52,658.55",548.837890625,396.84576416015625,638.5220947265625,658.5463256835938,23470.406573161483,0.8996630907058716,4.9375,4.94140625,4.9375,3-5,True,398,515,0.00390625,False,1691.2391043109808,,,,,
Garage3,Garage,348,5.802256125025451,1,1,"533.88,398.57,618.26,630.62",533.8758544921875,398.5685119628906,618.2605590820312,630.620361328125,19581.626758212224,0.9156431555747986,5.62109375,5.6328125,5.62109375,>5,True,297,488,0.01171875,False,1840.3274759790913,,,,,
Garage3,Garage,384,6.4024887080304325,1,1,"530.20,400.27,603.29,603.54",530.202880859375,400.2733154296875,603.2923583984375,603.5430908203125,14856.881682783365,0.8836967349052429,6.27734375,6.28125,6.27734375,>5,True,180,330,0.00390625,False,2155.1623256056137,,,,,
Garage3,Garage,408,6.802643625065684,1,1,"519.59,402.22,589.18,595.72",519.593994140625,402.21807861328125,589.18408203125,595.716064453125,13465.541841253638,0.912829577922821,6.6484375,6.671875,6.6484375,>5,True,161,294,0.0234375,False,1820.2825905321079,,,,,
Garage3,Garage,432,7.202798625221476,1,1,"522.72,403.14,587.91,584.42",522.72119140625,403.1366271972656,587.9054565429688,584.417236328125,11816.643289731815,0.8644738793373108,7.06640625,7.08203125,7.06640625,>5,True,48,272,0.015625,False,1872.3742379831294,,,,,
Garage3,Garage,492,8.203185667051002,1,1,"510.63,404.28,566.21,556.29",510.6283264160156,404.2811279296875,566.214599609375,556.2864990234375,8449.41208447516,0.8474704027175903,,8.140625,8.140625,>5,False,0,113,,False,1633.9093447142343,,,,,
Garage3,Garage,540,9.0034950831905,1,1,"502.36,405.27,550.98,539.21",502.3565368652344,405.2657775878906,550.9791259765625,539.2132568359375,6512.873245975934,0.7875865697860718,,9.23828125,9.23828125,>5,False,0,102,,False,2180.7261629099444,,,,,
Garage3,Garage,852,14.205503458157182,1,1,"599.31,406.20,656.82,563.10",599.30908203125,406.20263671875,656.81787109375,563.0950927734375,9022.695160746574,0.862937331199646,9.328125,8.15625,9.328125,>5,True,4,194,1.171875,True,2812.727286186282,,,,,
Garage3,Garage,876,14.60565770813264,1,1,"586.92,406.57,645.85,570.00",586.9165649414062,406.5680236816406,645.84814453125,569.9990234375,9631.246969560161,0.824819803237915,8.5078125,7.6328125,8.5078125,>5,True,15,213,0.875,True,3059.088799563339,,,,,
Garage3,Garage,912,15.205889042001218,1,1,"551.92,404.60,617.47,578.85",551.922607421875,404.5975341796875,617.4727783203125,578.845458984375,11421.981249645352,0.8689653277397156,7.283203125,7.2109375,7.283203125,>5,True,38,278,0.072265625,False,2497.81558330795,,,,,
Garage3,Garage,948,15.806120333028957,1,1,"526.82,401.52,583.28,591.69",526.8189697265625,401.5152282714844,583.279541015625,591.687255859375,10737.22132081166,0.8668947815895081,6.7421875,6.7421875,6.7421875,>5,True,111,252,0.0,False,2378.0109470761595,,,,,
Garage3,Garage,1224,20.407890833215788,1,1,"536.62,402.85,612.60,635.39",536.6160278320312,402.84564208984375,612.5965576171875,635.3931274414062,17669.08113721758,0.8929458856582642,5.4453125,5.45703125,5.4453125,>5,True,261,420,0.01171875,False,2279.7970728873993,,,,,
Garage3,Garage,1248,20.808044500183314,1,1,"561.27,405.60,674.51,669.87",561.271240234375,405.6012268066406,674.5068969726562,669.8688354492188,29924.516219297424,0.89121013879776,5.0078125,5.01171875,5.0078125,>5,True,268,630,0.00390625,False,1742.9760296746563,,,,,
Garage3,Garage,1272,21.208198208129033,1,1,"593.11,403.32,707.99,696.39",593.1088256835938,403.31634521484375,707.9869995117188,696.3878173828125,33667.51552377641,0.8622447848320007,4.453125,4.46484375,4.453125,3-5,True,538,799,0.01171875,False,1470.614348355342,,,,,
Garage3,Garage,1296,21.60835179220885,1,1,"627.84,394.65,759.41,719.36",627.8404541015625,394.6453857421875,759.408447265625,719.3552856445312,42721.42989065498,0.882693886756897,3.751953125,3.80859375,3.751953125,3-5,True,514,967,0.056640625,False,1554.6758821831163,,,,,
Garage3,Garage,1320,22.008505375124514,1,1,"664.32,394.60,816.49,719.56",664.3243408203125,394.6026306152344,816.4927978515625,719.5599365234375,49448.25184108317,0.9254034161567688,3.294921875,3.302734375,3.294921875,3-5,True,874,1157,0.0078125,False,1250.7417574614847,,,,,
Garage3,Garage,1356,22.608735542045906,1,1,"757.54,387.51,959.32,719.25",757.5391845703125,387.5091247558594,959.3192138671875,719.247314453125,66938.14163600653,0.9369507431983948,2.529296875,2.53125,2.529296875,<3,True,1139,1508,0.001953125,False,1029.4392454690287,,,,,
Garage3,Garage,1524,25.409808333031833,1,1,"0.40,368.33,230.08,719.39",0.396881103515625,368.3299560546875,230.08404541015625,719.3854370117188,80632.93793532439,0.9304386973381042,3.037109375,2.9296875,3.037109375,3-5,True,378,884,0.107421875,False,591.2141246287179,,,,,
Garage3,Garage,1548,25.809961333172396,1,1,"126.51,377.33,264.13,719.47",126.50852966308594,377.3304443359375,264.1302490234375,719.4727783203125,47086.21626889333,0.8940938711166382,2.2890625,2.30078125,2.2890625,<3,True,792,1175,0.01171875,False,848.8102413463535,,,,,
Garage3,Garage,1572,26.210114333080128,1,1,"231.19,384.11,371.97,719.36",231.18521118164062,384.1079406738281,371.9695129394531,719.3621826171875,47198.53436334059,0.8964777588844299,2.64453125,2.646484375,2.64453125,<3,True,1001,1073,0.001953125,False,925.5635140654173,,,,,
Garage3,Garage,1596,26.61026725010015,1,1,"261.20,384.71,452.39,719.07",261.2007751464844,384.71173095703125,452.39117431640625,719.067626953125,63925.63722031005,0.9336712956428528,3.001953125,3.01953125,3.001953125,3-5,True,872,1299,0.017578125,False,1194.8605220493844,,,,,
Garage3,Garage,1620,27.01042008306831,1,1,"336.81,386.72,449.71,719.70",336.8074951171875,386.7191162109375,449.71087646484375,719.6993408203125,37594.5932803005,0.8903834819793701,3.4375,3.4453125,3.4375,3-5,True,597,800,0.0078125,False,1118.6689539709043,,,,,
Garage3,Garage,1668,27.810725750168785,1,2,"808.66,390.32,959.60,719.27",808.6627807617188,390.3194274902344,959.5958862304688,719.2706298828125,49649.62652479112,0.9317190647125244,2.494140625,2.49609375,2.494140625,<3,True,911,1142,0.001953125,False,940.3728843140548,,,,,
Garage3,Garage,1668,27.810725750168785,2,2,"386.35,397.63,504.18,701.65",386.3460388183594,397.6271667480469,504.1780700683594,701.6470947265625,35823.2856541872,0.906954288482666,4.2421875,4.25,4.2421875,3-5,True,675,810,0.0078125,False,1023.4864163847243,,,,,
Garage3,Garage,1692,28.210878500016406,1,2,"723.46,389.26,896.32,719.42",723.4609985351562,389.2599792480469,896.3214111328125,719.4228515625,57072.090332703665,0.900721549987793,2.921875,2.9453125,2.921875,<3,True,163,994,0.0234375,False,1175.058907814598,,,,,
Garage3,Garage,1692,28.210878500016406,2,2,"424.42,397.74,509.63,671.03",424.4219055175781,397.74078369140625,509.6302185058594,671.0302734375,23286.536378692836,0.8682833909988403,4.75,4.765625,4.75,3-5,True,319,552,0.015625,False,1153.2259106490442,,,,,
