image_id,recording,frame_id,time_sec,worker_index,source,yolo_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,distance_band,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt,count_ok,updated_at
Garage2_001380,Garage2,1380,23.008930082898587,1,yolo,0.933195,581.462769,396.230072,761.626831,719.59259,626.503784,444.73445,716.585816,590.247583,167,118,192,158,3.341797,Close,valid_depth,conf2,800,618,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_001404,Garage2,1404,23.40908437501639,1,yolo,0.906174,540.28949,394.630829,671.124756,719.540161,572.998307,443.367229,638.41594,589.576428,152,118,171,158,2.982422,Very_Close,valid_depth,conf2,700,452,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage2_001428,Garage2,1428,23.80923862499185,1,yolo,0.939077,378.669678,384.094025,604.044495,719.41394,435.013382,434.392012,547.700791,585.285974,116,115,147,157,2.640625,Very_Close,valid_depth,conf2,842,574,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage2_001452,Garage2,1452,24.209392958087847,1,yolo,0.879886,277.441772,380.715088,411.203125,718.710388,310.88211,431.414383,377.762787,583.512268,82,115,101,156,2.382812,Very_Close,valid_depth,conf2,593,320,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage2_001476,Garage2,1476,24.60954724997282,1,yolo,0.888415,31.374825,385.631104,246.639542,719.641235,85.191004,435.732624,192.823363,586.037183,22,116,52,157,2.925781,Very_Close,valid_depth,conf2,1152,815,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage2_001704,Garage2,1704,28.411010999931023,1,yolo,0.843917,337.2771,404.827972,415.38385,639.500793,356.803787,440.028895,395.857163,545.631665,95,117,106,146,5.148438,Close,valid_depth,conf2,285,249,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_001728,Garage2,1728,28.81116491695866,1,yolo,0.884777,453.932465,399.639648,531.239319,614.757874,473.259178,431.907382,511.912606,528.710584,126,115,137,141,6.023438,Far,valid_depth,conf2,241,163,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage2_001764,Garage2,1764,29.411395832896233,1,yolo,0.81075,593.382019,412.896729,654.60553,576.268372,608.687897,437.402475,639.299652,510.919715,162,116,171,137,7.171875,Far,valid_depth,conf2,143,82,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage2_001824,Garage2,1824,30.411780582973734,1,edited,0.761252,751.126526,410.335785,785.92981,540.6698,759.827347,429.885887,777.228989,488.536194,202,114,208,131,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage2_002256,Garage2,2256,37.61454858304933,1,edited,0.773864,623.598145,415.805969,664.13031,541.787109,633.731186,434.70314,653.997269,491.394653,168,115,175,132,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage2_002916,Garage2,2916,48.61877245805226,1,edited,0.814981,462.775146,402.339508,503.289429,532.325928,472.903717,421.837471,493.160858,480.33136,126,112,132,129,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage2_003000,Garage2,3000,50.01930983294733,1,yolo,0.855827,545.002441,405.108948,595.018982,562.989868,557.506576,428.791086,582.514847,499.8375,148,114,156,134,7.832031,Far,valid_depth,conf2,134,46,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage2_003060,Garage2,3060,51.019693417008966,1,yolo,0.854439,618.810974,407.649261,682.795349,597.779907,634.807068,436.168858,666.799255,521.727649,169,116,178,140,6.472656,Far,valid_depth,conf1,173,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage2_003408,Garage2,3408,56.82191716693342,1,edited,0.770454,835.500244,404.353882,894.92395,541.865906,850.35617,424.980686,880.068023,486.861096,226,113,235,130,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Garage2_003504,Garage2,3504,58.42253000009805,1,edited,0.90107,534.018555,397.392822,634.525513,657.728516,559.145294,436.443176,609.398774,553.594238,149,116,163,148,4.882812,Close,valid_depth,conf2,338,285,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003576,Garage2,3576,59.62298945803195,1,yolo,0.849241,340.693848,398.422211,415.114075,640.184082,359.298905,434.686492,396.509018,543.479334,95,115,106,145,4.894531,Close,valid_depth,conf2,237,143,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003600,Garage2,3600,60.0231426670216,1,yolo,0.864269,258.434052,402.637024,381.415527,648.272278,289.179421,439.482312,350.670158,550.018176,77,117,94,147,5.050781,Close,valid_depth,conf2,351,252,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003756,Garage2,3756,62.62413829192519,1,edited,0.672083,213.420822,402.23053,259.792908,702.842285,225.013844,447.322293,248.199886,582.597583,60,119,67,156,4.023438,Close,valid_depth,conf1,53,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003780,Garage2,3780,63.02429141709581,1,yolo,0.892001,235.584824,397.65448,359.087769,704.613403,266.46056,443.698318,328.212033,581.829834,71,118,88,156,4.039062,Close,valid_depth,conf2,507,317,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003804,Garage2,3804,63.42444458301179,1,yolo,0.873883,291.335205,396.251099,406.339539,716.310303,320.086288,444.25998,377.588456,588.286621,85,118,101,157,3.826172,Close,valid_depth,conf2,574,419,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003840,Garage2,3840,64.0246743329335,1,yolo,0.914303,370.381104,390.357239,493.980957,719.564575,401.281067,439.738339,463.080994,587.881641,107,117,124,157,3.386719,Close,valid_depth,conf2,630,439,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003864,Garage2,3864,64.4248274168931,1,yolo,0.933555,417.221375,390.273376,579.244629,719.47467,457.727189,439.65357,538.738815,587.794152,122,117,144,157,3.025391,Close,valid_depth,conf2,775,650,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage2_003900,Garage2,3900,65.02505712490529,1,yolo,0.938844,476.016724,383.506897,663.294983,719.372559,522.836289,433.886746,616.475418,585.026294,139,115,165,157,2.378906,Very_Close,valid_depth,conf2,952,817,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage2_003924,Garage2,3924,65.42521029198542,1,yolo,0.932425,528.471069,383.471283,746.834595,719.351196,583.061951,433.85327,692.243714,584.999231,155,115,185,156,1.951172,Very_Close,valid_depth,conf2,987,787,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage2_003948,Garage2,3948,65.82536333310418,1,yolo,0.925725,569.930237,385.179291,913.691895,719.39917,655.870652,435.312273,827.751481,585.711218,174,116,221,157,1.49707,Very_Close,valid_depth,conf2,1309,829,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage2_003972,Garage2,3972,66.22551645804197,1,edited,0.929753,788.318542,343.884003,959.336426,719.030273,831.073013,400.155943,916.581955,568.971765,221,106,245,152,1.124023,Very_Close,valid_depth,conf2,307,9,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_000036,Garage3,36,0.6002341671846807,1,edited,0.863633,0,356.379028,52.312958,712.059326,13.07824,409.731073,39.234718,569.787207,3,109,11,152,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,<3,<3,true,2026-07-02T11:42:37-04:00
Garage3_000060,Garage3,60,1.0003901252057403,1,edited,0.792036,4.175709,370.251343,162.60788,719.394775,43.783752,422.622858,122.999837,579.737402,11,112,33,155,1.889648,Very_Close,valid_depth,conf1,500,,fallback_conf_ge_1,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_000060,Garage3,60,1.0003901252057403,2,edited,0.802751,907.367676,369.847595,959.48877,719.895813,920.397949,422.354828,946.458497,579.876526,245,112,253,155,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,<3,<3,true,2026-07-02T11:42:37-04:00
Garage3_000096,Garage3,96,1.6006238751579076,1,yolo,0.896621,127.133514,378.740875,293.082092,719.257874,168.620658,429.818425,251.594947,583.051074,44,114,68,156,2.210938,Very_Close,valid_depth,conf2,935,665,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_000096,Garage3,96,1.6006238751579076,2,yolo,0.909162,756.490112,389.3638,918.450317,719.493347,796.980163,438.883232,877.960266,587.441528,212,117,235,157,2.378906,Very_Close,valid_depth,conf2,710,620,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_000132,Garage3,132,2.2008575000800192,1,yolo,0.937456,214.425705,383.262878,408.678314,718.865417,262.988857,433.603259,360.115162,584.624401,70,115,97,156,2.582031,Very_Close,valid_depth,conf2,915,872,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_000132,Garage3,132,2.2008575000800192,2,yolo,0.917107,660.312927,393.267822,813.984192,719.58374,698.730743,442.21521,775.566376,589.057373,186,117,207,158,3.066406,Close,valid_depth,conf2,730,642,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000156,Garage3,156,2.6010130420327187,1,yolo,0.909915,306.442017,384.445557,430.025024,719.282349,337.337769,434.671076,399.129272,585.347632,89,115,107,157,2.859375,Very_Close,valid_depth,conf2,698,658,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_000156,Garage3,156,2.6010130420327187,2,yolo,0.912385,647.354553,399.63858,764.526978,719.44104,676.647659,447.608949,735.233872,591.520056,180,119,197,158,3.597656,Close,valid_depth,conf2,599,275,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000180,Garage3,180,3.001168749993667,1,yolo,0.899149,363.960358,384.625244,490.433716,719.457703,395.578697,434.850113,458.815377,585.524719,105,115,123,157,3.128906,Close,valid_depth,conf2,675,566,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000180,Garage3,180,3.001168749993667,2,yolo,0.899092,624.227234,396.082031,745.144409,709.951355,654.456528,443.16243,714.915115,584.403625,174,118,191,156,4.136719,Close,valid_depth,conf2,560,350,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000204,Garage3,204,3.4013241671491414,1,yolo,0.908736,402.871124,389.197632,543.228271,719.537231,437.960411,438.748572,508.138984,587.401391,116,116,136,157,3.4375,Close,valid_depth,conf2,717,586,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000204,Garage3,204,3.4013241671491414,2,yolo,0.89782,613.550171,395.228394,728.221802,670.895874,642.218079,436.578516,699.553894,560.628882,171,116,187,150,4.605469,Close,valid_depth,conf2,484,351,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000240,Garage3,240,4.001557417213917,1,yolo,0.909759,471.505829,393.980896,590.860962,719.722412,501.344612,442.842123,561.022179,589.425806,133,118,150,158,3.902344,Close,valid_depth,conf2,633,547,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000240,Garage3,240,4.001557417213917,2,yolo,0.887205,659.256714,405.851807,762.884521,639.923035,685.163666,440.962491,736.977569,546.294544,182,117,197,146,5.328125,Close,valid_depth,conf1,179,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000264,Garage3,264,4.401712750084698,1,yolo,0.925139,499.489136,394.838623,633.180847,705.252991,532.912064,441.400778,599.757919,581.087244,142,117,160,155,4.144531,Close,valid_depth,conf2,558,489,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000264,Garage3,264,4.401712750084698,2,yolo,0.89413,716.830566,403.816315,815.89209,629.293091,741.595947,437.637831,791.126709,539.102381,197,116,211,144,5.527344,Close,valid_depth,conf2,195,53,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000288,Garage3,288,4.8018680000677705,1,yolo,0.871548,528.797852,394.791138,621.622437,676.742615,552.003998,437.08386,598.416291,563.962024,147,116,160,151,4.5625,Close,valid_depth,conf2,410,274,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000288,Garage3,288,4.8018680000677705,2,yolo,0.798056,794.580322,405.89209,852.277222,623.183167,809.004547,438.485752,837.852997,536.266736,215,116,224,144,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Garage3_000312,Garage3,312,5.202023416990414,1,yolo,0.899663,548.837891,396.845764,638.522095,658.546326,571.258942,436.100848,616.101044,553.866101,152,116,165,148,4.941406,Close,valid_depth,conf2,352,309,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000312,Garage3,312,5.202023416990414,2,added,,859.333332,410.333328,914.333332,487.333328,873.083332,421.883328,900.583332,456.533328,232,112,241,122,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Garage3_000348,Garage3,348,5.802256125025451,1,yolo,0.915643,533.875854,398.568512,618.260559,630.620361,554.97203,433.376289,597.164383,537.799621,147,115,160,144,5.623047,Close,valid_depth,conf2,341,242,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_000384,Garage3,384,6.4024887080304325,1,yolo,0.883697,530.202881,400.273315,603.292358,603.543091,548.47525,430.763781,585.019989,522.235181,146,114,157,140,6.277344,Far,valid_depth,conf2,228,153,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000408,Garage3,408,6.802643625065684,1,yolo,0.91283,519.593994,402.218079,589.184082,595.716064,536.991516,431.242777,571.78656,518.31687,143,114,153,139,6.648438,Far,valid_depth,conf2,195,132,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000432,Garage3,432,7.202798625221476,1,yolo,0.864474,522.721191,403.136627,587.905457,584.417236,539.017257,430.328718,571.609391,511.904992,143,114,153,137,7.066406,Far,valid_depth,conf2,189,37,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000492,Garage3,492,8.203185667051002,1,yolo,0.84747,510.628326,404.281128,566.2146,556.286499,524.524895,427.081934,552.318031,495.484351,139,113,148,133,8.171875,Far,valid_depth,conf1,65,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000540,Garage3,540,9.0034950831905,1,yolo,0.787587,502.356537,405.265778,550.979126,539.213257,514.512184,425.3579,538.823479,485.634265,137,113,144,130,9.28125,Far,valid_depth,conf1,77,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000540,Garage3,540,9.0034950831905,2,added,,872.333332,406.333328,923.333332,463.333328,885.083332,414.883328,910.583332,440.533328,236,110,243,118,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Garage3_000852,Garage3,852,14.205503458157182,1,yolo,0.862937,599.309082,406.202637,656.817871,563.095093,613.686279,429.736505,642.440674,500.338111,163,114,172,134,8.164062,Far,valid_depth,conf1,128,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000876,Garage3,876,14.60565770813264,1,yolo,0.82482,586.916565,406.568024,645.848145,569.999023,601.64946,431.082674,631.11525,504.626623,160,114,169,135,7.617188,Far,valid_depth,conf2,154,1,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000912,Garage3,912,15.205889042001218,1,yolo,0.868965,551.922607,404.597534,617.472778,578.845459,568.31015,430.734723,601.085235,509.146289,151,114,161,136,7.261719,Far,valid_depth,conf2,183,25,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage3_000948,Garage3,948,15.806120333028957,1,yolo,0.866895,526.81897,401.515228,583.279541,591.687256,540.934113,430.041032,569.164398,515.618445,144,114,152,138,6.742188,Far,valid_depth,conf2,176,103,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage3_001224,Garage3,1224,20.407890833215788,1,yolo,0.892946,536.616028,402.845642,612.596558,635.393127,555.61116,437.727765,593.601426,542.374133,148,116,159,145,5.445312,Close,valid_depth,conf2,301,229,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001248,Garage3,1248,20.808044500183314,1,yolo,0.89121,561.27124,405.601227,674.506897,669.868835,589.580154,445.241368,646.197983,564.161792,157,118,173,151,5.003906,Close,valid_depth,conf2,401,240,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001272,Garage3,1272,21.208198208129033,1,yolo,0.862245,593.108826,403.316345,707.987,696.387817,621.82837,447.277066,679.267456,579.159228,165,119,182,155,4.449219,Close,valid_depth,conf2,557,471,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001296,Garage3,1296,21.60835179220885,1,yolo,0.882694,627.840454,394.645386,759.408447,719.355286,660.732452,443.351871,726.516449,589.471326,176,118,194,158,3.771484,Close,valid_depth,conf2,651,283,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001320,Garage3,1320,22.008505375124514,1,yolo,0.925403,664.324341,394.602631,816.492798,719.559937,702.366455,443.346227,778.450684,589.577015,187,118,208,158,3.294922,Close,valid_depth,conf2,763,605,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001356,Garage3,1356,22.608735542045906,1,yolo,0.936951,757.539185,387.509125,959.319214,719.247314,807.984192,437.269853,908.874207,586.552038,215,116,243,157,2.541016,Very_Close,valid_depth,conf2,1000,739,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_001524,Garage3,1524,25.409808333031833,1,yolo,0.930439,0.396881,368.329956,230.084045,719.385437,57.818672,420.988278,172.662254,578.963245,15,112,47,155,3.03125,Close,valid_depth,conf2,739,389,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001548,Garage3,1548,25.809961333172396,1,yolo,0.894094,126.50853,377.330444,264.130249,719.472778,160.91396,428.651794,229.724819,582.615844,42,114,62,156,2.271484,Very_Close,valid_depth,conf2,766,488,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_001572,Garage3,1572,26.210114333080128,1,yolo,0.896478,231.185211,384.107941,371.969513,719.362183,266.381286,434.396077,336.773438,585.260486,71,115,90,157,2.654297,Very_Close,valid_depth,conf2,695,587,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_001596,Garage3,1596,26.61026725010015,1,yolo,0.933671,261.200775,384.711731,452.391174,719.067627,308.998375,434.865115,404.593574,585.325269,82,115,108,157,2.994141,Very_Close,valid_depth,conf2,870,661,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_001620,Garage3,1620,27.01042008306831,1,yolo,0.890383,336.807495,386.719116,449.710876,719.699341,365.03334,436.66615,421.485031,586.507251,97,116,113,157,3.433594,Close,valid_depth,conf2,580,520,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001668,Garage3,1668,27.810725750168785,1,yolo,0.931719,808.662781,390.319427,959.595886,719.27063,846.396057,439.662107,921.86261,587.690149,225,117,246,157,2.494141,Very_Close,valid_depth,conf2,680,621,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_001668,Garage3,1668,27.810725750168785,2,yolo,0.906954,386.346039,397.627167,504.17807,701.647095,415.804047,443.230156,474.720062,580.039124,110,118,127,155,4.246094,Close,valid_depth,conf2,530,431,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001692,Garage3,1692,28.210878500016406,1,yolo,0.900722,723.460999,389.259979,896.321411,719.422852,766.676102,438.78441,853.106308,587.357703,204,117,228,157,2.921875,Very_Close,valid_depth,conf2,778,163,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage3_001692,Garage3,1692,28.210878500016406,2,yolo,0.868283,424.421906,397.740784,509.630219,671.030273,445.723984,438.734207,488.328141,561.714477,118,116,131,150,4.753906,Close,valid_depth,conf2,404,313,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001716,Garage3,1716,28.61103120818734,1,yolo,0.924859,704.865112,392.79425,835.740845,719.670715,737.584045,441.82572,803.021912,588.920129,196,117,215,158,3.494141,Close,valid_depth,conf2,723,493,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001716,Garage3,1716,28.61103120818734,2,yolo,0.914185,438.144348,396.636292,523.568909,642.457214,459.500488,433.50943,502.212769,544.128845,122,115,134,146,5.25,Close,valid_depth,conf2,343,258,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001752,Garage3,1752,29.211260000010952,1,yolo,0.892778,669.53186,397.867126,783.771606,686.289307,698.091797,441.130453,755.211669,570.920435,186,117,202,153,4.244141,Close,valid_depth,conf2,541,342,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage3_001752,Garage3,1752,29.211260000010952,2,yolo,0.893907,454.205933,398.742188,527.455811,614.0271,472.518403,431.034925,509.143342,527.913135,126,114,136,141,5.890625,Close,valid_depth,conf2,256,188,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
