worker_key,image_id,recording,scene_type,frame_id,time_sec,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt_original,distance_class_3,distance_label_source,depth_train_usable,distance_eval_usable,high_visibility_vest,helmet_status,helmet_worn_binary,orientation,occlusion_level,phone_status,semantic_verified,semantic_final_gt,semantic_label_source,notes
Garage2_000084#1,Garage2_000084,Garage2,indoor_garage,84,1.4005475419107825,1,355.699341,397.748108,481.197052,719.586182,387.073769,446.023819,449.822624,590.850952,103,118,120,158,3.277344,valid_depth,conf2,534,442,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_000120#1,Garage2_000120,Garage2,indoor_garage,120,2.0007817500736564,1,479.908997,400.446991,610.769714,706.28772,512.624176,446.3231,578.054535,583.951428,136,119,155,156,3.9375,valid_depth,conf2,594,377,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Back,none,none,true,true,human_verified,
Garage2_000144#1,Garage2_000144,Garage2,indoor_garage,144,2.4009379579219967,1,537.893188,403.664154,662.23877,696.653137,568.979583,447.612501,631.152375,579.457544,151,119,169,155,4.25,valid_depth,conf2,540,365,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Back,none,none,true,true,human_verified,
Garage2_000168#1,Garage2_000168,Garage2,indoor_garage,168,2.8010939999949187,1,579.962524,398.190399,718.82489,672.308533,614.678115,439.308119,684.109299,562.661279,163,117,183,151,4.613281,valid_depth,conf2,428,257,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Back,none,none,true,true,human_verified,
Garage2_000216#1,Garage2_000216,Garage2,indoor_garage,216,3.6014061248861253,1,696.328125,406.097717,779.69165,636.141724,717.169006,440.604318,758.850769,544.124121,191,117,203,146,5.253906,valid_depth,conf2,296,216,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Back,none,none,true,true,human_verified,
Garage2_000444#1,Garage2_000444,Garage2,indoor_garage,444,7.402886291965842,1,735.409973,414.128479,822.96698,563.775024,757.299225,436.575461,801.077728,503.916406,201,116,214,135,17.515625,valid_depth,conf1,10,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_000468#1,Garage2_000468,Garage2,indoor_garage,468,7.803041874896735,1,701.312378,408.660828,756.232422,556.768066,715.042389,430.876914,742.502411,497.525171,190,114,199,133,8.300781,valid_depth,conf1,56,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,none,none,true,true,human_verified,
Garage2_000492#1,Garage2_000492,Garage2,indoor_garage,492,8.203197374939919,1,666.484863,411.76062,707.756287,552.891907,676.802719,432.930313,697.438431,496.439392,180,115,186,133,8.445312,valid_depth,conf1,79,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_000516#1,Garage2_000516,Garage2,indoor_garage,516,8.603353000013158,1,608.335693,412.379822,684.478638,554.376038,627.371429,433.679254,665.442902,497.577552,167,115,178,133,12.335938,valid_depth,conf1,5,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_000552#1,Garage2_000552,Garage2,indoor_garage,552,9.203586291987449,1,553.116333,408.035248,612.141602,550.544922,567.87265,429.411699,597.385285,493.541052,151,114,160,132,8.65625,valid_depth,conf1,92,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_000648#1,Garage2_000648,Garage2,indoor_garage,648,10.804207999957725,1,395.516418,408.37912,455.833374,544.30603,410.595657,428.768156,440.754135,489.935266,109,114,118,131,13.695312,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_secured,true,Side,partial,none,true,true,human_verified,
Garage2_000672#1,Garage2_000672,Garage2,indoor_garage,672,11.204363292083144,1,353.89212,406.117218,417.855286,543.222412,369.882911,426.682997,401.864494,488.380334,98,113,108,131,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_000912#1,Garage2_000912,Garage2,indoor_garage,912,15.205915041966364,1,416.60202,405.860413,487.170685,556.971863,434.244186,428.52713,469.528519,496.527283,115,114,126,133,13.46875,valid_depth,conf1,7,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_000960#1,Garage2_000960,Garage2,indoor_garage,960,16.006224875105545,1,488.333038,404.369751,539.250244,571.653992,501.06234,429.462387,526.520942,504.740296,133,114,141,135,7.539062,valid_depth,conf2,146,66,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage2_000996#1,Garage2_000996,Garage2,indoor_garage,996,16.606457124929875,1,537.097168,403.460632,608.825928,588.773438,555.029358,431.257553,590.893738,514.648316,148,115,158,138,6.863281,valid_depth,conf2,178,117,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,none,none,true,true,human_verified,
Garage2_001056#1,Garage2_001056,Garage2,indoor_garage,1056,17.606844166992232,1,644.804321,402.050964,710.362671,618.272705,661.193908,434.484225,693.973084,531.784009,176,115,186,142,5.628906,valid_depth,conf2,248,189,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_001080#1,Garage2_001080,Garage2,indoor_garage,1080,18.006998874945566,1,688.210876,405.098694,799.967468,648.942444,716.150024,441.675257,772.02832,551.404944,190,117,206,148,5.242188,valid_depth,conf2,311,31,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_001308#1,Garage2_001308,Garage2,indoor_garage,1308,21.808466957882047,1,766.079346,415.924408,852.276917,677.113525,787.628739,455.102776,830.727524,572.637878,210,121,222,153,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,3-6,manual_distance_band,false,true,true,worn_unsecured,true,Facing,partial,none,true,true,gpt_prelabel,
Garage2_001332#1,Garage2_001332,Garage2,indoor_garage,1332,22.208621375029907,1,723.402832,398.416901,824.446289,697.408569,748.663696,443.265651,799.185425,577.811902,199,118,214,155,4.144531,valid_depth,conf2,520,370,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,gpt_prelabel,
Garage2_001356#1,Garage2_001356,Garage2,indoor_garage,1356,22.608775625005364,1,660.834595,395.552216,782.575928,719.700317,691.269928,444.174431,752.140595,590.041077,184,118,201,158,3.773438,valid_depth,conf2,636,368,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,none,none,true,true,gpt_prelabel,
Garage2_001380#1,Garage2_001380,Garage2,indoor_garage,1380,23.008930082898587,1,581.462769,396.230072,761.626831,719.59259,626.503784,444.73445,716.585816,590.247583,167,118,192,158,3.341797,valid_depth,conf2,800,618,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,gpt_prelabel,
Garage2_001404#1,Garage2_001404,Garage2,indoor_garage,1404,23.40908437501639,1,540.28949,394.630829,671.124756,719.540161,572.998307,443.367229,638.41594,589.576428,152,118,171,158,2.982422,valid_depth,conf2,700,452,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,gpt_prelabel,
Garage2_001428#1,Garage2_001428,Garage2,indoor_garage,1428,23.80923862499185,1,378.669678,384.094025,604.044495,719.41394,435.013382,434.392012,547.700791,585.285974,116,115,147,157,2.640625,valid_depth,conf2,842,574,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,gpt_prelabel,
Garage2_001452#1,Garage2_001452,Garage2,indoor_garage,1452,24.209392958087847,1,277.441772,380.715088,411.203125,718.710388,310.88211,431.414383,377.762787,583.512268,82,115,101,156,2.382812,valid_depth,conf2,593,320,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,partial,none,true,true,gpt_prelabel,
Garage2_001476#1,Garage2_001476,Garage2,indoor_garage,1476,24.60954724997282,1,31.374825,385.631104,246.639542,719.641235,85.191004,435.732624,192.823363,586.037183,22,116,52,157,2.925781,valid_depth,conf2,1152,815,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,partial,none,true,true,gpt_prelabel,
Garage2_001704#1,Garage2_001704,Garage2,indoor_garage,1704,28.411010999931023,1,337.2771,404.827972,415.38385,639.500793,356.803787,440.028895,395.857163,545.631665,95,117,106,146,5.148438,valid_depth,conf2,285,249,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_001728#1,Garage2_001728,Garage2,indoor_garage,1728,28.81116491695866,1,453.932465,399.639648,531.239319,614.757874,473.259178,431.907382,511.912606,528.710584,126,115,137,141,6.023438,valid_depth,conf2,241,163,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Back,none,none,true,true,human_verified,
Garage2_001764#1,Garage2_001764,Garage2,indoor_garage,1764,29.411395832896233,1,593.382019,412.896729,654.60553,576.268372,608.687897,437.402475,639.299652,510.919715,162,116,171,137,7.171875,valid_depth,conf2,143,82,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Back,none,none,true,true,human_verified,
Garage2_001824#1,Garage2_001824,Garage2,indoor_garage,1824,30.411780582973734,1,751.126526,410.335785,785.92981,540.6698,759.827347,429.885887,777.228989,488.536194,202,114,208,131,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unsecured,true,Facing,none,none,true,true,human_verified,
Garage2_002256#1,Garage2_002256,Garage2,indoor_garage,2256,37.61454858304933,1,623.598145,415.805969,664.13031,541.787109,633.731186,434.70314,653.997269,491.394653,168,115,175,132,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage2_002916#1,Garage2_002916,Garage2,indoor_garage,2916,48.61877245805226,1,462.775146,402.339508,503.289429,532.325928,472.903717,421.837471,493.160858,480.33136,126,112,132,129,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,>6,manual_distance_band,false,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage2_003000#1,Garage2_003000,Garage2,indoor_garage,3000,50.01930983294733,1,545.002441,405.108948,595.018982,562.989868,557.506576,428.791086,582.514847,499.8375,148,114,156,134,7.832031,valid_depth,conf2,134,46,conf_eq_2,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage2_003060#1,Garage2_003060,Garage2,indoor_garage,3060,51.019693417008966,1,618.810974,407.649261,682.795349,597.779907,634.807068,436.168858,666.799255,521.727649,169,116,178,140,6.472656,valid_depth,conf1,173,,fallback_conf_ge_1,,Far,>6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage2_003408#1,Garage2_003408,Garage2,indoor_garage,3408,56.82191716693342,1,835.500244,404.353882,894.92395,541.865906,850.35617,424.980686,880.068023,486.861096,226,113,235,130,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,3-6,manual_distance_band,false,true,true,worn_unsecured,true,Side,partial,none,true,true,human_verified,
Garage2_003504#1,Garage2_003504,Garage2,indoor_garage,3504,58.42253000009805,1,534.018555,397.392822,634.525513,657.728516,559.145294,436.443176,609.398774,553.594238,149,116,163,148,4.882812,valid_depth,conf2,338,285,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_003576#1,Garage2_003576,Garage2,indoor_garage,3576,59.62298945803195,1,340.693848,398.422211,415.114075,640.184082,359.298905,434.686492,396.509018,543.479334,95,115,106,145,4.894531,valid_depth,conf2,237,143,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_003600#1,Garage2_003600,Garage2,indoor_garage,3600,60.0231426670216,1,258.434052,402.637024,381.415527,648.272278,289.179421,439.482312,350.670158,550.018176,77,117,94,147,5.050781,valid_depth,conf2,351,252,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Side,none,none,true,true,human_verified,
Garage2_003756#1,Garage2_003756,Garage2,indoor_garage,3756,62.62413829192519,1,213.420822,402.23053,259.792908,702.842285,225.013844,447.322293,248.199886,582.597583,60,119,67,156,4.023438,valid_depth,conf1,53,,fallback_conf_ge_1,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,partial,none,true,true,gpt_prelabel,
Garage2_003780#1,Garage2_003780,Garage2,indoor_garage,3780,63.02429141709581,1,235.584824,397.65448,359.087769,704.613403,266.46056,443.698318,328.212033,581.829834,71,118,88,156,4.039062,valid_depth,conf2,507,317,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,none,none,true,true,human_verified,
Garage2_003804#1,Garage2_003804,Garage2,indoor_garage,3804,63.42444458301179,1,291.335205,396.251099,406.339539,716.310303,320.086288,444.25998,377.588456,588.286621,85,118,101,157,3.826172,valid_depth,conf2,574,419,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Facing,none,none,true,true,helmet_auto_worn_unknown,
Garage2_003840#1,Garage2_003840,Garage2,indoor_garage,3840,64.0246743329335,1,370.381104,390.357239,493.980957,719.564575,401.281067,439.738339,463.080994,587.881641,107,117,124,157,3.386719,valid_depth,conf2,630,439,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,none,none,true,true,gpt_prelabel,
Garage2_003864#1,Garage2_003864,Garage2,indoor_garage,3864,64.4248274168931,1,417.221375,390.273376,579.244629,719.47467,457.727189,439.65357,538.738815,587.794152,122,117,144,157,3.025391,valid_depth,conf2,775,650,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,partial,none,true,true,human_verified,
Garage2_003900#1,Garage2_003900,Garage2,indoor_garage,3900,65.02505712490529,1,476.016724,383.506897,663.294983,719.372559,522.836289,433.886746,616.475418,585.026294,139,115,165,157,2.378906,valid_depth,conf2,952,817,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,partial,none,true,true,gpt_prelabel,
Garage2_003924#1,Garage2_003924,Garage2,indoor_garage,3924,65.42521029198542,1,528.471069,383.471283,746.834595,719.351196,583.061951,433.85327,692.243714,584.999231,155,115,185,156,1.951172,valid_depth,conf2,987,787,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,partial,none,true,true,gpt_prelabel,
Garage2_003948#1,Garage2_003948,Garage2,indoor_garage,3948,65.82536333310418,1,569.930237,385.179291,913.691895,719.39917,655.870652,435.312273,827.751481,585.711218,174,116,221,157,1.49707,valid_depth,conf2,1309,829,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unsecured,true,Facing,partial,none,true,true,human_verified,
Garage2_003972#1,Garage2_003972,Garage2,indoor_garage,3972,66.22551645804197,1,788.318542,343.884003,959.336426,719.030273,831.073013,400.155943,916.581955,568.971765,221,106,245,152,1.124023,valid_depth,conf2,307,9,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Facing,partial,none,true,true,gpt_prelabel,
Garage3_000036#1,Garage3_000036,Garage3,indoor_garage,36,0.6002341671846807,1,0,356.379028,52.312958,712.059326,13.07824,409.731073,39.234718,569.787207,3,109,11,152,,not_valid_depth,none,,,no_valid_depth_in_inner_box,<3,<3,<3,manual_distance_band,false,true,true,worn_secured,true,Side,heavy,none,true,true,human_verified,
Garage3_000060#1,Garage3_000060,Garage3,indoor_garage,60,1.0003901252057403,1,4.175709,370.251343,162.60788,719.394775,43.783752,422.622858,122.999837,579.737402,11,112,33,155,1.889648,valid_depth,conf1,500,,fallback_conf_ge_1,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Side,partial,none,true,true,gpt_prelabel,
Garage3_000060#2,Garage3_000060,Garage3,indoor_garage,60,1.0003901252057403,2,907.367676,369.847595,959.48877,719.895813,920.397949,422.354828,946.458497,579.876526,245,112,253,155,,not_valid_depth,none,,,no_valid_depth_in_inner_box,<3,<3,<3,manual_distance_band,false,true,true,worn_unknown,true,Side,partial,none,true,true,helmet_auto_worn_unknown,
Garage3_000096#1,Garage3_000096,Garage3,indoor_garage,96,1.6006238751579076,1,127.133514,378.740875,293.082092,719.257874,168.620658,429.818425,251.594947,583.051074,44,114,68,156,2.210938,valid_depth,conf2,935,665,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Side,partial,none,true,true,human_verified,
Garage3_000096#2,Garage3_000096,Garage3,indoor_garage,96,1.6006238751579076,2,756.490112,389.3638,918.450317,719.493347,796.980163,438.883232,877.960266,587.441528,212,117,235,157,2.378906,valid_depth,conf2,710,620,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,partial,none,true,true,helmet_auto_worn_unknown,
Garage3_000132#1,Garage3_000132,Garage3,indoor_garage,132,2.2008575000800192,1,214.425705,383.262878,408.678314,718.865417,262.988857,433.603259,360.115162,584.624401,70,115,97,156,2.582031,valid_depth,conf2,915,872,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Back,none,none,true,true,human_verified,
Garage3_000132#2,Garage3_000132,Garage3,indoor_garage,132,2.2008575000800192,2,660.312927,393.267822,813.984192,719.58374,698.730743,442.21521,775.566376,589.057373,186,117,207,158,3.066406,valid_depth,conf2,730,642,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Garage3_000156#1,Garage3_000156,Garage3,indoor_garage,156,2.6010130420327187,1,306.442017,384.445557,430.025024,719.282349,337.337769,434.671076,399.129272,585.347632,89,115,107,157,2.859375,valid_depth,conf2,698,658,conf_eq_2,,Very_Close,<3,lidar_depth_z_m,true,true,true,worn_secured,true,Back,none,none,true,true,human_verified,
Garage3_000156#2,Garage3_000156,Garage3,indoor_garage,156,2.6010130420327187,2,647.354553,399.63858,764.526978,719.44104,676.647659,447.608949,735.233872,591.520056,180,119,197,158,3.597656,valid_depth,conf2,599,275,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_unknown,true,Back,none,none,true,true,helmet_auto_worn_unknown,
Garage3_000180#1,Garage3_000180,Garage3,indoor_garage,180,3.001168749993667,1,363.960358,384.625244,490.433716,719.457703,395.578697,434.850113,458.815377,585.524719,105,115,123,157,3.128906,valid_depth,conf2,675,566,conf_eq_2,,Close,3-6,lidar_depth_z_m,true,true,true,worn_secured,true,Back,none,none,true,true,human_verified,
